index,name
14703,low-fat granola cereal
14704,watermelon schnapps
14705,chicken breast halve
14706,prepared macaroni and cheese
14707,bud light beer
14708,sour milk
14709,chocolate fudge frosting
14710,fiber supplement
14711,leek white
14712,sweetened lime juice
14713,dry pasta shell macaroni
14714,red pears
14715,cranberry vodka
14716,sugar-free instant butterscotch pudding mix
14717,buckwheat honey
14718,dark roast coffee
14719,fontina cheese
14720,shark steak
14721,blue gatorade
14722,red gatorade
14723,mint chocolate liqueur
14724,cabbage coleslaw blend
14725,coarse ground beef
14726,cocoa butter
14727,sugar-free caramel syrup
14728,swiss almond chocolate liqueur
14729,cherry schnapps
14730,bittersweet hot cocoa
14731,brewed cinnamon hazelnut coffee
14732,pumpkin pie mix
14733,beet with greens
14734,prepared gelatin
14735,turkey bone
14736,vegetarian pepperoni
14737,round rice paper sheets
14738,white hot cocoa mix
14739,roasted cashews
14740,orange-flavored seltzer water
14741,mandarin orange sections
14742,canned sliced potatoes
14743,lipton beefy onion soup mix
14744,fresh mozzarella balls
14745,unsweetened pomegranate juice
14746,sausage gravy
14747,sugar cubes
14748,lipton beef-flavor noodles and sauce
14749,honey crunch wheat germ
14750,asadero cheese
14751,homogenized milk
14752,light asian vinaigrette
14753,field greens
14754,wasabi peas
14755,boca meatless ground burger
14756,white creme de cacao
14757,white worcestershire sauce
14758,bubblegum
14759,shortcut bacon
14760,honey-flavored barbecue sauce
14761,manila clams
14762,french-style ladyfinger cookies
14763,vegetable bouillon
14764,white chocolate cheesecake nonfat yogurt
14765,morels
14766,bite-size cheddar cheese crackers
14767,chocolate chex
14768,onion and garlic powder
14769,napkin
14770,liquorice allsorts
14771,montreal chicken seasoning
14772,pear vodka
14773,canned sauerkraut
14774,apple-raspberry juice concentrate
14775,sodium-free beef bouillon granules
14776,tomato sauce with basic and garlic
14777,gluten-free beer
14778,kraft zesty italian dressing
14779,sweet white onions
14780,parmesan and butter rice mix
14781,triscuit parmesan garlic thin crisps
14782,four-cheese ravioli
14783,newburg sauce mix
14784,pinto beans and chipotle peppers in zesty santa fe sauce
14785,pinto beans and chili peppers onions and garlic in zesty tomato sauce
14786,soup bones
14787,cooper sharp cheese
14788,crisp rice cereal
14789,baby chicken
14790,dried lime powder
14791,boneless skinned chicken breast
14792,garlic paste
14793,butterscotch caramel sauce
14794,boneless skinless salmon fillets
14795,golden rum
14796,dole pineapple slices
14797,verjuice
14798,98% fat-free condensed mushroom soup
14799,tuaca liqueur
14800,side pork
14801,teddy grahams chocolate graham snacks
14802,decorating gel
14803,dehydrated mushroom pieces
14804,maggi seasoning
14805,corn and black bean salsa
14806,low-sodium crackers
14807,reames frozen noodles
14808,sugar-free vanilla pudding
14809,chicken gizzards
14810,raw red bell pepper
14811,broccoli spears
14812,reduced-fat milk
14813,frozen asparagus
14814,fresh pasta
14815,yellow miso
14816,reblochon cheese
14817,cranberry wine
14818,oat squares cereal
14819,roasted garlic and herb pasta sauce
14820,salt-free cream-style corn
14821,chocolate biscuits
14822,orange spice tea bags
14823,chopped maple walnuts
14824,rye crisps
14825,fat free low-sodium cream of chicken soup
14826,alfredo sauce with parmesan cheese
14827,brown onion soup mix
14828,duck carcass
14829,baby onions
14830,beef roast seasoning
14831,frozen butternut squash
14832,tart shells
14833,low-fat powdered milk
14834,cracker girl all-purpose seasoning
14835,lean turkey sausage
14836,instant maple and brown sugar oatmeal
14837,low-sodium vegetable juice
14838,sweet apples
14839,kidney beans in chili sauce
14840,shellfish stock
14841,whole meal flour
14842,marzipan carrots
14843,cream cheese with garlic
14844,basa fillets
14845,pumpkin soup
14846,molasses sugar
14847,sun-dried tomato alfredo sauce
14848,frozen cheese ravioli
14849,tangerine liqueur
14850,97% fat-free cooked ham
14851,hot salt
14852,salt-free onion powder
14853,delicata squash
14854,potato and cheddar pierogies
14855,red rice
14856,fresh spinach-cheese ravioli
14857,sugar-free french vanilla powdered coffee creamer
14858,gingerbread cake mix
14859,pomegranate syrup
14860,quick-cooking wild rice
14861,grilled steak
14862,vegetarian chicken strips
14863,pork stew meat
14864,cherry soda
14865,cucumber juice
14866,cheddar bratwursts
14867,gluten-free instant vanilla pudding mix
14868,bechamel sauce
14869,shell noodles
14870,mint-flavored creme-filled chocolate sandwich cookies
14871,low-fat ritz crackers
14872,hokkaido squash
14873,powdered eggs
14874,sugar-free applesauce
14875,low-fat oriental-flavor ramen noodle soup mix
14876,noodle flavoring
14877,mandarin oranges in light syrup
14878,panch phoron
14879,cajun blackened spice mix
14880,low-fat strawberry yogurt
14881,hersheys cocoa powder
14882,chocolate-coated honeycomb candy
14883,rainbow trout fillets
14884,salted cashew halves
14885,salam leaf
14886,dry burrito mix
14887,oyster mushrooms
14888,yogurt cheese
14889,porterhouse steak
14890,chili beef soup
14891,ocean spray whole cranberry sauce
14892,country ribs
14893,dark chocolate syrup
14894,buttercup squash
14895,pork riblet
14896,minute white rice
14897,pumpkin pie mix
14898,hersheys syrup
14899,new mexico peppers
14900,chocolate liqueur
14901,chocolate malt powder
14902,amaretti cookie
14903,unsalted butter-flavored crackers
14904,agave nectar
14905,brown rice pasta
14906,olive oil mayonnaise
14907,canned chicken breast meat
14908,parmesan rind
14909,whole grain spelt flour
14910,nestle chocolate
14911,pillsbury golden layers refrigerated flaky original biscuits
14912,lean roast beef
14913,blueberries in heavy syrup
14914,reduced-fat sour cream
14915,frank
14916,egg beaters garden vegetable egg substitute
14917,raspberry low-fat yogurt
14918,five cheese blend
14919,chocolate coins
14920,chocolate sticks
14921,low-fat refried beans
14922,sugar-free strawberry jelly
14923,jerk rub
14924,whipped onion cream cheese
14925,brown sugar baked beans
14926,ragu tomato sauce
14927,no-sugar-added pineapple tidbits
14928,blackberry yogurt
14929,caramel pudding mix
14930,de-fatted chicken broth
14931,lollipop sticks
14932,chopped clams with juice
14933,fava bean flour
14934,cherry-flavored dried cranberries
14935,reduced-fat hot dogs
14936,barley flour
14937,pork rinds
14938,boneless sirloin tip roast
14939,fat free cream
14940,cinnamon toast crunch cereal
14941,coffee-flavored liqueur
14942,white chocolate square
14943,chicken and roasted garlic ravioli
14944,bird chiles
14945,navel orange zest of
14946,light peanut butter
14947,condensed chicken vegetable soup
14948,frozen dough rolls
14949,butter pecan ice cream
14950,garlic parmesan seasoning
14951,limes zest of
14952,low-fat lime yogurt
14953,boneless pork sirloin tip roast
14954,nacho cheese
14955,boneless skinless salmon
14956,chicken and herb couscous mix
14957,skinless chicken quarters
14958,cream cheese with garlic and herbs
14959,pickle spears
14960,crunchy cheetos cheese-flavored snacks
14961,cracked-wheat bread
14962,fat free eggnog
14963,young fresh baby carrots
14964,canned chilies
14965,creme de menthe coffee syrup
14966,jack daniels whiskey
14967,porcini mushrooms
14968,betty crocker super moist chocolate cake mix
14969,reduced-calorie tomato sauce
14970,hi-gluten flour
14971,chili-flavored olive oil
14972,hawaiian rolls
14973,tomato cocktail juice
14974,epicure cheese chives and bacon dip mix
14975,epicure lemon dilly dip mix
14976,peppadew pepper
14977,peach slices in syrup
14978,italian vinaigrette dressing
14979,cracked pepper
14980,strong white flour
14981,fresh bean sprout
14982,balsamic glaze
14983,jumbo egg yolks
14984,vanilla baking chips
14985,shrimp bouillon cubes
14986,salad mustard
14987,98% fat free cream of broccoli soup
14988,splenda sugar blend for baking
14989,multi-grain rolls
14990,whole wheat bow tie pasta
14991,iceberg lettuce leaf
14992,mrs. dash table blend seasoning
14993,reduced-fat vanilla frozen yogurt
14994,ground oats
14995,tofu shirataki noodles
14996,smart balance light butter spread
14997,yellow-eyed peas
14998,pot barley
14999,vanilla fudge ripple ice cream
15000,granary bread
15001,tomatoes in puree
15002,light soymilk
15003,veggie crumbles
15004,reduced-sodium vegetable juice cocktail
15005,light hamburger buns
15006,tart cooking apple
15007,italian olives
15008,strong black coffee
15009,nigella seeds
15010,chili-ready tomatoes
15011,curly endive lettuce
15012,chocolate piece
15013,unsweetened orange juice concentrate
15014,banana-blueberry yogurt
15015,sugar-free cherry pie filling
15016,teriyaki baste and glaze
15017,fresh button mushrooms
15018,whole wheat egg noodles
15019,paul newmans vinegar and oil dressing
15020,low-fat quark cheese
15021,multi-grain hot cereal
15022,pillsbury refrigerated classic pizza crust
15023,brown onion
15024,lean rump steak
15025,whole grain cereal
15026,wax paper
15027,soda cracker crumbs
15028,pecorino romano cheese
15029,colby-monterey jack cheese
15030,light whole grain bread
15031,asparagus tips
15032,fresh bay leaves
15033,glycerin
15034,reduced-fat provolone cheese
15035,rooibos tea bag
15036,pillsbury crescent recipe creations refrigerated flaky dough sheet
15037,frozen mashed potatoes
15038,xylitol sugar substitute
15039,soy crumbles
15040,smen
15041,amaretto-flavored nondairy liquid creamer
15042,dried tomatoes
15043,fruit jelly
15044,chocolate malt powder
15045,mixed peppercorns
15046,lsa
15047,rib eye steak
15048,light cranberry juice
15049,reduced sugar instant apple and cinnamon oatmeal
15050,sugar-free vanilla extract
15051,pancake batter
15052,dried guajillo chile
15053,pork loin steaks
15054,red velvet cake mix
15055,jerusalem artichoke
15056,low-fat low-carb whole wheat tortillas
15057,lizano sauce
15058,amarettinis
15059,boneless beef steak
15060,malted chocolate drink mix
15061,raw black sesame tahini
15062,white chocolate chunks
15063,winter savory
15064,bread bowl
15065,kashi golean cereal
15066,candied pecans
15067,potato pierogies
15068,hawaiian bread
15069,low-fat vanilla ice cream
15070,frozen crinkle cut french fries
15071,southwest seasoned hamburger
15072,bob evans sausage
15073,whole farro
15074,cracked farro
15075,fat free ranch dressing
15076,low calorie catalina salad dressing
15077,gomashio
15078,low-fat feta
15079,curry leaves
15080,classico tomato and basil pasta sauce
15081,wishbone italian salad dressing
15082,strawberry sauce
15083,boysenberries
15084,instant oats
15085,fresh tuna
15086,cake
15087,crisco cooking oil
15088,rhodes frozen rolls
15089,soup bone
15090,honeycomb cereal
15091,spicy seasoning mix
15092,orange sweet bell pepper
15093,corn cakes
15094,fat-free hazelnut-flavored nondairy liquid coffee creamer
15095,bakers special dry milk
15096,darjeeling tea bags
15097,morningstar farms veggie bacon strips
15098,cocoa nibs
15099,dried banana
15100,kraft light zesty italian dressing
15101,orange jelly powder
15102,smirnoff citrus twist vodka
15103,vegetarian chicken bouillon cube
15104,baked potato chips
15105,chicken bones
15106,center-cut bacon
15107,plain 1% yogurt
15108,beef stock granules
15109,spicy pork sausage
15110,fat-free key lime yogurt
15111,pickled cucumbers
15112,agave
15113,tomato bisque soup
15114,rice crackers
15115,fruit cocktail in juice
15116,buffalo
15117,millet flour
15118,pillsbury grands refrigerated cinnamon rolls
15119,textured soy protein granules
15120,choy sum
15121,boneless rib-eye steak
15122,fudge
15123,organic whole wheat flour
15124,orange-peach-mango juice
15125,cajun mustard
15126,fiesta nacho cheese soup
15127,non-pareils
15128,soya milk
15129,fat free mozzarella cheese
15130,mexican chocolate
15131,pillsbury refrigerated classic pizza crust
15132,sweet potatoes in syrup
15133,sugar-free chocolate cream-filled cookies
15134,dill leaves
15135,seedless blackberry jam
15136,sweet red apples
15137,frozen garlic butter fish fillets
15138,low-fat whipped cream cheese
15139,sugar ice cream cones
15140,smoked pork shoulder
15141,vegan chicken
15142,beef blade roast
15143,french vanilla powdered coffee creamer
15144,aquavit
15145,pear brandy
15146,3 bean mix
15147,country gravy mix
15148,plum tomatoes in puree
15149,green swiss chard
15150,spanish peanut
15151,coffee-flavored syrup
15152,nonpareils
15153,jasmine tea
15154,crostini
15155,pico de gallo
15156,cooked lasagna noodles
15157,baby onion
15158,2% buttermilk
15159,sticky rice
15160,vegetable chips
15161,lobster tail meat
15162,grains of paradise
15163,hake fillets
15164,lime wedges
15165,blueberry juice
15166,mango salsa
15167,apricot juice
15168,sweet bread
15169,macadamia halves
15170,whole grain baguette
15171,sweet apple
15172,salted macadamia nuts
15173,concentrated tomato paste
15174,asian pear
15175,manzanilla olives
15176,tortellini cheese pasta
15177,fresh chives
15178,frozen potato pierogi
15179,vegetable bouillon
15180,gluten-free quick oats
15181,pineapple rum
15182,canned anchovy fillet
15183,fillets
15184,jerk sauce
15185,snails
15186,sea salt & fresh black pepper
15187,crawfish tails
15188,pitaya
15189,sour orange juice
15190,vienna bread
15191,coconuts
15192,whole wheat baguette
15193,celery root
15194,sirloin tip steak
15195,cantal cheese
15196,honeydews
15197,brown onions
15198,meyer lemons
15199,lemon sherbet
15200,chevre cheese
15201,sugar-free cheesecake pudding mix
15202,banana nut bread
15203,frozen potato wedges
15204,french mustard
15205,fish cakes
15206,sugar-free raspberry preserves
15207,salsify
15208,dried whole green peas
15209,heirloom tomatoes
15210,ground pepper
15211,teff
15212,ragu pizza sauce
15213,self-rising white cornmeal
15214,corn kernel
15215,greens plus
15216,cream of onion soup
15217,frozen diced potatoes
15218,dill pickle spear
15219,grain
15220,fresh apricot
15221,pear juice
15222,chocolate mousse mix
15223,ruby red grapefruit juice of
15224,espresso powder
15225,chocolate gelato
15226,mornay sauce
15227,psyllium husks
15228,sugar cube
15229,sparkling grape juice
15230,tomato sauce with herbs
15231,aged cheddar cheese
15232,fresh tarragon leaves
15233,aged white cheddar cheese
15234,fat-free salad dressing
15235,cilantro leaves and stems
15236,pecan chips
15237,duncan hines orange supreme cake mix
15238,peach jello
15239,fabric softener
15240,burritos
15241,red plums
15242,hog casings
15243,red wine vinaigrette
